fullDate,location,leakClass,month,date,weekday,year,week,lon,lat,ObjectId
1075939200000,508 N TOWNSEND ST,0,2.0,5.0,,2004.0,6.0,-76.1472942698027,43.0553314459164,880
1076025600000,300 N TOWNSEND ST,0,2.0,6.0,,2004.0,6.0,-76.1459363934872,43.0536573472773,881
1076112000000,1020 SUNNYCREST RD,0,2.0,7.0,,2004.0,6.0,-76.1022402261285,43.0619585135265,882
1076198400000,UNIVERSITY AVE & ERIE BLVD E,0,2.0,8.0,,2004.0,6.0,-76.1342425086992,43.0506869262284,883
1076198400000,W BEAR ST & PULASKI ST,0,2.0,8.0,,2004.0,6.0,-76.1725507795115,43.0593994246586,884
1076198400000,1 BRATTLE RD,0,2.0,8.0,,2004.0,6.0,-76.132322826005,43.0619759270943,885
1076457600000,232 HAZELWOOD AVE,0,2.0,11.0,,2004.0,6.0,-76.1029012397522,43.0513138939711,886
1076457600000,500 S BEECH ST,0,2.0,11.0,,2004.0,6.0,-76.1254234933318,43.04525832239,887
1076457600000,HILLSBORO PKWY & ENFIELD PL,0,2.0,11.0,,2004.0,6.0,-76.0920005134611,43.0405483885427,888
1076544000000,1601 LEMOYNE AVE,0,2.0,12.0,,2004.0,7.0,-76.1481464494105,43.0839032715708,889
1076716800000,209 HARWOOD AVE,0,2.0,14.0,,2004.0,7.0,-76.099857196004,43.0483904354548,890
1076976000000,311 CLARENCE AVE,0,2.0,17.0,,2004.0,7.0,-76.1402918940782,43.0044086887226,891
1076976000000,102 WALTER DR,0,2.0,17.0,,2004.0,7.0,-76.0985093610568,43.0693401325528,892
1077148800000,1106 MEADOWBROOK DR,0,2.0,19.0,,2004.0,8.0,-76.1099451392024,43.036770955205,893
1077148800000,VAN BUREN ST & STADIUM PL,0,2.0,19.0,,2004.0,8.0,-76.1394904405379,43.0376121138744,894
1077235200000,369 WILLUMAE DR,0,2.0,20.0,,2004.0,8.0,-76.1556511369908,43.0782731515819,895
1077494400000,530 ELM ST,0,2.0,23.0,,2004.0,8.0,-76.1305096511642,43.0586507746517,896
1077494400000,530 ELM ST,0,2.0,23.0,,2004.0,8.0,-76.1305096511642,43.0586507746517,897
1077580800000,311 PARK AVE,0,2.0,24.0,,2004.0,8.0,-76.1621132650052,43.0520026299831,898
1077580800000,143 WHEATON RD,0,2.0,24.0,,2004.0,8.0,-76.1261757551271,43.0684620280901,899
1077667200000,100 NOTTINGHAM RD,0,2.0,25.0,,2004.0,8.0,-76.1118488157149,43.0322257412469,900
1182470400000,225 BRATTLE RD,0,6.0,22.0,,2007.0,25.0,-76.1286305130321,43.0641190458743,901
1182470400000,233 BRATTLE RD,0,6.0,22.0,,2007.0,25.0,-76.1286066708461,43.0644392598064,902
1182470400000,1807 EUCLID AVE,0,6.0,22.0,,2007.0,25.0,-76.1045245008605,43.0349849972109,903
1182556800000,225 BRATTLE RD,0,6.0,23.0,,2007.0,25.0,-76.1286305130321,43.0641190458743,904
1182729600000,SCOTTHOLM BLVD & BRADFORD PKWY,0,6.0,25.0,,2007.0,26.0,-76.1067713014721,43.0415414384397,905
1182902400000,153 AINSLEY DR,0,6.0,27.0,,2007.0,26.0,-76.1320635560444,43.0112571161252,906
1182988800000,509 E SENECA TPKE,0,6.0,28.0,,2007.0,26.0,-76.1334378212239,43.0028804665281,907
1182988800000,200 ONEIDA ST,0,6.0,28.0,,2007.0,26.0,-76.1540279181033,43.0423973746052,908
1183334400000,1933 BELLEVUE AVE,0,7.0,2.0,,2007.0,27.0,-76.1858424411016,43.0323984488872,909
1183593600000,E FAYETTE ST & S WARREN ST,0,7.0,5.0,,2007.0,27.0,-76.150806797548,43.0486815011016,910
1183939200000,500 HARRISON ST,0,7.0,9.0,,2007.0,28.0,-76.1450994025943,43.0442207160366,911
1184457600000,105 DAWES AVE,0,7.0,15.0,,2007.0,28.0,-76.1427908922143,43.0087877988079,912
1184544000000,101 MACDOUGALL PL,0,7.0,16.0,,2007.0,29.0,-76.1518361042686,43.0002765580802,913
1184630400000,727 COMSTOCK AVE,0,7.0,17.0,,2007.0,29.0,-76.1299198532813,43.0385195317072,914
1184716800000,2760 ERIE BLVD E,0,7.0,18.0,,2007.0,29.0,-76.0952424246253,43.0544599509769,915
1184889600000,505 DELAWARE ST,0,7.0,20.0,,2007.0,29.0,-76.169680018985,43.0374799322331,916
1182470400000,300 N FRANKLIN ST,0,6.0,22.0,,2007.0,25.0,-76.1547637173727,43.0533937598068,917
1185235200000,207 SABINE ST,0,7.0,24.0,,2007.0,30.0,-76.1674656475552,43.0387713109743,918
1185148800000,1010 E WASHINGTON ST,0,7.0,23.0,,2007.0,30.0,-76.1342859557179,43.0493026127253,919
1185408000000,BURNET PARK,0,7.0,26.0,,2007.0,30.0,-76.1885505041537,43.0423404354687,920
1185494400000,BURNET PARK,0,7.0,27.0,,2007.0,30.0,-76.1885505041537,43.0423404354687,921
1185840000000,100 ROCKLAND AVE,0,7.0,31.0,,2007.0,31.0,-76.1555866640045,43.0240892808748,922
1186012800000,427 FELLOWS AVE,0,8.0,2.0,,2007.0,31.0,-76.1150438788387,43.0366364979656,923
1186358400000,COMSTOCK AVE & COMSTOCK PL,0,8.0,6.0,,2007.0,32.0,-76.1307094095339,43.0463172464895,924
1186358400000,626 ROBERTS AVE,0,8.0,6.0,,2007.0,32.0,-76.1703064348939,43.0258506567944,925
1186790400000,EASTVIEW AVE & ONONDAGA AVE,0,8.0,11.0,,2007.0,32.0,-76.1635464713454,43.0283873105354,926
1186963200000,481 BRATTLE RD,0,8.0,13.0,,2007.0,33.0,-76.1287381770172,43.0708751074459,927
1187654400000,100 DELL ST,0,8.0,21.0,,2007.0,34.0,-76.1211158900848,43.0417623538676,928
1187913600000,ELLIS ST & E GENESEE ST,0,8.0,24.0,,2007.0,34.0,-76.1134178572076,43.0450782153789,929
1188000000000,444 S SALINA ST,0,8.0,25.0,,2007.0,34.0,-76.1523371818391,43.0458526731534,930
1188259200000,425 N STATE ST,0,8.0,28.0,,2007.0,35.0,-76.1500517608568,43.0543833755433,931
1188345600000,5414 S SALINA ST,0,8.0,29.0,,2007.0,35.0,-76.1440058357882,42.9921846675402,932
1188691200000,322 KIMBER RD,0,9.0,2.0,,2007.0,35.0,-76.093513086855,43.0381293921194,933
1188950400000,225 DELRAY AVE,0,9.0,5.0,,2007.0,36.0,-76.0996074850163,43.0499953960264,934
1189036800000,S CROUSE AVE & E ADAMS ST,0,9.0,6.0,,2007.0,36.0,-76.1366460563448,43.0426748614557,935
1189382400000,809 NORTHWAY ST,0,9.0,10.0,,2007.0,37.0,-76.0939290283911,43.052793773216,936
1189555200000,201 CROYDEN RD,0,9.0,12.0,,2007.0,37.0,-76.1082713541476,43.030836742223,937
1189641600000,453 W CASTLE ST,0,9.0,13.0,,2007.0,37.0,-76.1554115464231,43.0313204130529,938
1189728000000,ERIE BLVD E & LIME ST,0,9.0,14.0,,2007.0,37.0,-76.0942435411485,43.0546196944581,939
1189728000000,ERIE BLVD E & LIME ST,0,9.0,14.0,,2007.0,37.0,-76.0942435411485,43.0546196944581,940
1189814400000,321 ALLEN ST,0,9.0,15.0,,2007.0,37.0,-76.1169288084095,43.0468385281166,941
1189987200000,100 GORLAND AVE,0,9.0,17.0,,2007.0,38.0,-76.101474299161,43.0465398929487,942
1190073600000,107 ROCKLAND AVE,0,9.0,18.0,,2007.0,38.0,-76.1556530090798,43.0239785576516,943
1190073600000,SAND ST & SPENCER ST,0,9.0,18.0,,2007.0,38.0,-76.1675856813418,43.0569775976029,944
1190160000000,ALMOND ST & MONROE ST,0,9.0,19.0,,2007.0,38.0,-76.1421818317567,43.0427193268841,945
1190332800000,1160 WESTMORELAND AVE,0,9.0,21.0,,2007.0,38.0,-76.1136251192049,43.0311958100763,946
1190592000000,GARY AVE & EDNA RD,0,9.0,24.0,,2007.0,39.0,-76.1423039226853,42.9850962244621,947
1190851200000,249 ROCKLAND AVE,0,9.0,27.0,,2007.0,39.0,-76.1579983099624,43.0239467469675,948
1191369600000,100 PEAT ST,0,10.0,3.0,,2007.0,40.0,-76.1149487256906,43.0510943901493,949
1191456000000,711 ERIE BLVD E,0,10.0,4.0,,2007.0,40.0,-76.1418368795859,43.0508432922953,950
1191542400000,100 PEAT ST,0,10.0,5.0,,2007.0,40.0,-76.1149487256906,43.0510943901493,951
1191888000000,200 LAMSON ST,0,10.0,9.0,,2007.0,41.0,-76.1000563246547,43.0711454156347,952
1192060800000,1520 COMSTOCK AVE,0,10.0,11.0,,2007.0,41.0,-76.1280910558393,43.0168158444969,953
1192060800000,1003 JAMESVILLE AVE,0,10.0,11.0,,2007.0,41.0,-76.1289183682834,43.0168952398567,954
1192406400000,129 ROCKLAND AVE,0,10.0,15.0,,2007.0,42.0,-76.1559069915567,43.0239749147715,955
1193097600000,306 BARNES AVE,0,10.0,23.0,,2007.0,43.0,-76.1605582704685,43.0105903431138,956
1193184000000,S CROUSE AVE & E WATER ST,0,10.0,24.0,,2007.0,43.0,-76.1364731162795,43.0503022396663,957
1193788800000,1100 E WATER ST,0,10.0,31.0,,2007.0,44.0,-76.1341883250162,43.0502240638704,958
1193961600000,100 TRACY ST,0,11.0,2.0,,2007.0,44.0,-76.1591656742673,43.0509879240863,959
1194220800000,3600 E GENESEE ST,0,11.0,5.0,,2007.0,45.0,-76.0858345797588,43.0413918058057,960
1194220800000,700 GRAND AVE,0,11.0,5.0,,2007.0,45.0,-76.182416762478,43.0383123887695,961
1194393600000,FORMAN AVE & WELLINGTON PL,0,11.0,7.0,,2007.0,45.0,-76.1399461873226,43.0476668702416,962
1194393600000,100 TRACY ST,0,11.0,7.0,,2007.0,45.0,-76.1591656742673,43.0509879240863,963
1194566400000,991 CANAL ST,0,11.0,9.0,,2007.0,45.0,-76.1253884240014,43.0515419647951,964
1194912000000,100 MANILLA ST,0,11.0,13.0,,2007.0,46.0,-76.1330550302167,43.0531038757565,965
1193875200000,120 MANILLA ST,0,11.0,1.0,,2007.0,44.0,-76.1326977091428,43.0531188027022,966
1194998400000,WESTMORELAND AVE & DAKIN ST,0,11.0,14.0,,2007.0,46.0,-76.1149717405281,43.0504274767042,967
1195084800000,100 PHILLIPS RD,0,11.0,15.0,,2007.0,46.0,-76.0935084901757,43.0468181311194,968
1195344000000,115 CONAN ST,0,11.0,18.0,,2007.0,46.0,-76.1497315833232,43.0116402746193,969
1195344000000,320 PUTNAM ST,0,11.0,18.0,,2007.0,46.0,-76.1723140806207,43.0367577242002,970
1195430400000,263 ROCKLAND AVE,0,11.0,19.0,,2007.0,47.0,-76.1583397488221,43.0239423488459,971
1195689600000,108 CONKLIN AVE,0,11.0,22.0,,2007.0,47.0,-76.0893333507038,43.0655093830236,972
1196035200000,101 BLAINE ST,0,11.0,26.0,,2007.0,48.0,-76.1524324589547,43.0332311555884,973
1196035200000,178 COLBY AVE,0,11.0,26.0,,2007.0,48.0,-76.1030088839743,43.073146932739,974
1196208000000,FIRST NORTH ST & CLEVELAND AVE,0,11.0,28.0,,2007.0,48.0,-76.1465854855688,43.0684225531054,975
1196380800000,3538 E GENESEE ST,0,11.0,30.0,,2007.0,48.0,-76.0884930917399,43.0420283640483,976
1196640000000,115 HAMPTON RD,0,12.0,3.0,,2007.0,49.0,-76.1237574939755,43.0648829555009,977
1196812800000,400 TRACY ST,0,12.0,5.0,,2007.0,49.0,-76.1633270686171,43.0499855269357,978
1196812800000,1153 W FAYETTE ST,0,12.0,5.0,,2007.0,49.0,-76.1733104308484,43.0462815688336,979
1196726400000,1153 W FAYETTE ST,0,12.0,4.0,,2007.0,49.0,-76.1733104308484,43.0462815688336,980
1196812800000,PARKWAY DR & TEMPLE PL,0,12.0,5.0,,2007.0,49.0,-76.1598973727275,43.0245893165682,981
1196899200000,PARKWAY DR & TEMPLE PL,0,12.0,6.0,,2007.0,49.0,-76.1598973727275,43.0245893165682,982
1196985600000,351 N EDWARDS AVE,0,12.0,7.0,,2007.0,49.0,-76.106890803456,43.0750920584365,983
1197072000000,98 S CLINTON ST,0,12.0,8.0,,2007.0,49.0,-76.1536198368259,43.0509166693711,984
1197244800000,900 S CLINTON ST,0,12.0,10.0,,2007.0,50.0,-76.1520118659421,43.040430028432,985
1197504000000,867 EMERSON AVE,0,12.0,13.0,,2007.0,50.0,-76.1928710727853,43.0583069152273,986
1197590400000,103 DORCHESTER AVE,0,12.0,14.0,,2007.0,50.0,-76.1254769987867,43.0678968099294,987
1197676800000,E WATER ST & S STATE ST,0,12.0,15.0,,2007.0,50.0,-76.1473660442956,43.0504531260425,988
1197936000000,1100 E WASHINGTON ST,0,12.0,18.0,,2007.0,51.0,-76.1342070054826,43.0493204198237,989
1197936000000,ERIE BLVD E & SEELEY RD,0,12.0,18.0,,2007.0,51.0,-76.1040910538544,43.05352873171,990
1197936000000,900 EMERSON AVE,0,12.0,18.0,,2007.0,51.0,-76.1930104239437,43.0584392062404,991
1195516800000,SALT SPRINGS RD & ALBERT RD,0,11.0,20.0,,2007.0,47.0,-76.0916169238516,43.0476586308072,992
1198195200000,825 HIAWATHA BLVD E,0,12.0,21.0,,2007.0,51.0,-76.1602011865499,43.079418860383,993
1198281600000,268 BOSTON ST,0,12.0,22.0,,2007.0,51.0,-76.0905709650607,43.0655657736561,994
1198195200000,135 CRESCENT AVE,0,12.0,21.0,,2007.0,51.0,-76.1583669066897,43.0285441373009,995
1198368000000,W ONONDAGA ST & RICH ST,0,12.0,23.0,,2007.0,51.0,-76.1622239347532,43.037067740383,996
1198368000000,3100 BURNET AVE,0,12.0,23.0,,2007.0,51.0,-76.0945209328234,43.0607015581362,997
1198972800000,264 BOSTON ST,0,12.0,30.0,,2007.0,52.0,-76.0905778030366,43.0656529308274,998
1165536000000,HIAWATHA BLVD W & DUKE DR,0,12.0,8.0,,2006.0,49.0,-76.1835818576386,43.0567374532074,999
1165536000000,1225 COMSTOCK AVE,0,12.0,8.0,,2006.0,49.0,-76.128343872303,43.0212758404727,1000
1313971200000,100 HUNTINGTON RD,0,8.0,22.0,,2011.0,34.0,-76.1955452028759,43.0286388010647,1001
1314144000000,631 S GEDDES ST,0,8.0,24.0,,2011.0,34.0,-76.1717309203894,43.0416051702364,1002
1077926400000,139 BROOKLEA PL,0,2.0,28.0,,2004.0,9.0,-76.1496783267016,42.9957394173162,1003
1314403200000,650 S SALINA ST,0,8.0,27.0,,2011.0,35.0,-76.1510158382096,43.0412629655849,1004
1315008000000,1801 W FAYETTE ST,0,9.0,3.0,,2011.0,36.0,-76.1836088843522,43.0521737531386,1005
1078272000000,MALVERNE DR & HILLSIDE ST,0,3.0,3.0,,2004.0,9.0,-76.1413753207013,43.0780248047237,1006
1315094400000,210 MERRIMAN AVE,0,9.0,4.0,,2011.0,36.0,-76.164824028393,43.0404184652065,1007
1141084800000,500 E GLEN AVE,0,2.0,28.0,,2006.0,9.0,-76.1357407018621,43.0091121450614,1008
1078272000000,100 LIBERTY ST,0,3.0,3.0,,2004.0,9.0,-76.1742475434714,43.0486302770825,1009
1314921600000,101 KANE RD,0,9.0,2.0,,2011.0,35.0,-76.1973119887154,43.061275997141,1010
1078358400000,JAMES ST & OSWEGO BLVD,0,3.0,4.0,,2004.0,10.0,-76.1499167431712,43.0516846131665,1011
1141257600000,W GENESEE ST & SAINT MARKS AVE,0,3.0,2.0,,2006.0,9.0,-76.1870666436112,43.0524180200342,1012
1314921600000,ERIE BLVD W & EMERSON AVE,0,9.0,2.0,,2011.0,35.0,-76.1966963274371,43.0599445510374,1013
1078358400000,1219 MILTON AVE,0,3.0,4.0,,2004.0,10.0,-76.1979493443078,43.0591227321718,1014
1141257600000,W FAYETTE ST & SCHOOL ST,0,3.0,2.0,,2006.0,9.0,-76.1849772763464,43.0536269960836,1015
1107475200000,404 KIMBER RD,0,2.0,4.0,,2005.0,5.0,-76.0934097949704,43.0369597555738,1016
1314835200000,725 PARK AVE,0,9.0,1.0,,2011.0,35.0,-76.172331384868,43.0519682087594,1017
1078358400000,121 FOUNTAIN ST,0,3.0,4.0,,2004.0,10.0,-76.1354584386234,43.0548479138065,1018
1141344000000,507 SCOTT AVE,0,3.0,3.0,,2006.0,9.0,-76.1065678249754,43.0343467236913,1019
1314835200000,COMSTOCK AVE & VINCENT ST,0,9.0,1.0,,2011.0,35.0,-76.1284377498435,43.0215082945083,1020
1107648000000,109 HATHERLY RD,0,2.0,6.0,,2005.0,6.0,-76.10322966382,43.0410298746597,1021
1078358400000,2015 ERIE BLVD E,0,3.0,4.0,,2004.0,10.0,-76.1146323686919,43.0512442938584,1022
1141430400000,339 NORWOOD AVE,0,3.0,4.0,,2006.0,9.0,-76.1100322578187,43.0744687866878,1023
1315353600000,127 MARVIN RD,0,9.0,7.0,,2011.0,36.0,-76.1585560882953,43.0117725526348,1024
1107734400000,128 FEIGEL AVE,0,2.0,7.0,,2005.0,6.0,-76.1245362497835,43.0722397640154,1025
1078617600000,SUNSET AVE & TURTLE ST,0,3.0,7.0,,2004.0,10.0,-76.1620076294159,43.0661164747685,1026
1141603200000,211 MERRITT AVE,0,3.0,6.0,,2006.0,10.0,-76.1554035118911,42.9989535595824,1027
1315353600000,166 HUDSON ST,0,9.0,7.0,,2011.0,36.0,-76.160177655181,43.0343026244983,1028
1107820800000,1109 OAK ST,0,2.0,8.0,,2005.0,6.0,-76.136391934629,43.0670637074616,1029
1078790400000,485 E SENECA TPKE,0,3.0,9.0,,2004.0,10.0,-76.1341731093519,43.0027699395939,1030
1141689600000,133 BERTRAM PL,0,3.0,7.0,,2006.0,10.0,-76.1582946578864,43.0172748118498,1031
1315958400000,821 EMERSON AVE,0,9.0,14.0,,2011.0,37.0,-76.1907444910132,43.0576307466385,1032
1107907200000,KINGSLEY PL & LEWIS ST,0,2.0,9.0,,2005.0,6.0,-76.1898455361286,43.0560453519077,1033
1078876800000,100 ONONDAGA AVE,0,3.0,10.0,,2004.0,10.0,-76.1645004489395,43.0353487204408,1034
1141862400000,KIRKPATRICK ST & GRANT BLVD,0,3.0,9.0,,2006.0,10.0,-76.1498240307457,43.0740018143002,1035
1315872000000,850 HARRISON ST,0,9.0,13.0,,2011.0,37.0,-76.1371973533329,43.0441590470973,1036
1107907200000,119 MERRELL RD,0,2.0,9.0,,2005.0,6.0,-76.193268168565,43.0296199380029,1037
1078963200000,112 OAKLAND ST,0,3.0,11.0,,2004.0,11.0,-76.1415950710777,43.0338321536524,1038
1141862400000,339 NORWOOD AVE,0,3.0,9.0,,2006.0,10.0,-76.1100322578187,43.0744687866878,1039
1315785600000,245 MOORE AVE,0,9.0,12.0,,2011.0,37.0,-76.1368397924088,43.0231371313361,1040
1107907200000,527 E SENECA TPKE,0,2.0,9.0,,2005.0,6.0,-76.1325992582792,43.0028881877245,1041
1079395200000,100 MERRIMAN AVE,0,3.0,16.0,,2004.0,11.0,-76.1618405292984,43.0405411349506,1042
1142726400000,400 KIMBER RD,0,3.0,19.0,,2006.0,12.0,-76.0934321333766,43.0371775168324,1043
1315785600000,1850 W FAYETTE ST,0,9.0,12.0,,2011.0,37.0,-76.1841947718687,43.0529413096601,1044
1107907200000,127 ALDEN ST,0,2.0,9.0,,2005.0,6.0,-76.1331907198421,43.0203114346818,1045
1345593600000,943 LAFAYETTE AVE W,0,8.0,22.0,,2012.0,34.0,-76.1594767779182,43.0179031252757,1046
1079740800000,S CROUSE AVE & E ADAMS ST,0,3.0,20.0,,2004.0,12.0,-76.1366460563448,43.0426748614557,1047
1079913600000,ELLIOTT ST & S GEDDES ST,0,3.0,22.0,,2004.0,12.0,-76.1743174827061,43.0351500974799,1048
1080000000000,ELLIOTT ST & S GEDDES ST,0,3.0,23.0,,2004.0,12.0,-76.1743174827061,43.0351500974799,1049
1080172800000,405 ELLIOTT ST,0,3.0,25.0,,2004.0,13.0,-76.1744399886563,43.035022286195,1050
1080518400000,320 SIXTH NORTH ST,0,3.0,29.0,,2004.0,13.0,-76.1595392413732,43.0815868829384,1051
1080518400000,300 SIXTH NORTH ST,0,3.0,29.0,,2004.0,13.0,-76.1589182557802,43.0813323564338,1052
1080604800000,207 N BEECH ST,0,3.0,30.0,,2004.0,13.0,-76.127646008888,43.0519302861155,1053
1080777600000,CATHERINE ST & E WILLOW ST,0,4.0,1.0,,2004.0,14.0,-76.1437819917891,43.0558291719078,1054
1081641600000,522 HILLSBORO PKWY,0,4.0,11.0,,2004.0,15.0,-76.085520139765,43.0402272219304,1055
1081728000000,330 W ONONDAGA ST,0,4.0,12.0,,2004.0,15.0,-76.1554662906548,43.0420818533775,1056
1081728000000,200 W CASTLE ST,0,4.0,12.0,,2004.0,15.0,-76.1507713805696,43.032620503011,1057
1081814400000,200 W CASTLE ST,0,4.0,13.0,,2004.0,15.0,-76.1507713805696,43.032620503011,1058
1081900800000,UNIVERSITY PL & COMSTOCK AVE,0,4.0,14.0,,2004.0,15.0,-76.1300816299825,43.0393794966932,1059
1081987200000,IRVING AVE & CEDAR ST,0,4.0,15.0,,2004.0,16.0,-76.1377658000582,43.0461635972665,1060
1081987200000,GRANT BLVD & TEALL AVE,0,4.0,15.0,,2004.0,16.0,-76.1231301950227,43.0722002770269,1061
1082073600000,MINERVA ST & S SALINA ST,0,4.0,16.0,,2004.0,16.0,-76.1428870981879,43.0030105185967,1062
1082073600000,315 FELLOWS AVE,0,4.0,16.0,,2004.0,16.0,-76.1151902341614,43.0387543195584,1063
1082246400000,100 HAWLEY AVE,0,4.0,18.0,,2004.0,16.0,-76.1456771711373,43.0533252851818,1064
1082419200000,123 FEIGEL AVE,0,4.0,20.0,,2004.0,16.0,-76.1243800237725,43.0721322991592,1065
1082419200000,128 MAGNOLIA ST,0,4.0,20.0,,2004.0,16.0,-76.1752317942905,43.0460609178335,1066
1082937600000,1128 E WASHINGTON ST,0,4.0,26.0,,2004.0,17.0,-76.1336114467037,43.0493132079692,1067
1083110400000,1054 S CLINTON ST,0,4.0,28.0,,2004.0,17.0,-76.1512901962737,43.0368755254128,1068
1083110400000,618 W NEWELL ST,0,4.0,28.0,,2004.0,17.0,-76.155990545658,43.0166618416001,1069
1083110400000,98 WAVERLY AVE,0,4.0,28.0,,2004.0,17.0,-76.1378524470589,43.0404880966432,1070
1083196800000,571 E SENECA TPKE,0,4.0,29.0,,2004.0,18.0,-76.130770773451,43.0022858795899,1071
1083196800000,98 WAVERLY AVE,0,4.0,29.0,,2004.0,18.0,-76.1378524470589,43.0404880966432,1072
1083283200000,408 MAINS AVE,0,4.0,30.0,,2004.0,18.0,-76.1567073464575,43.00523699527,1073
1083369600000,E ADAMS ST & S STATE ST,0,5.0,1.0,,2004.0,18.0,-76.1475451512953,43.0427362239748,1074
1083628800000,100 TERRACE RD,0,5.0,4.0,,2004.0,18.0,-76.1265479163696,43.0319474441191,1075
1083715200000,SEDGWICK ST & ELM ST,0,5.0,5.0,,2004.0,18.0,-76.1293095953694,43.0597615795341,1076
1083628800000,616 RUGBY RD,0,5.0,4.0,,2004.0,18.0,-76.129938765513,43.0676409593156,1077
1083715200000,401 FOBES AVE,0,5.0,5.0,,2004.0,18.0,-76.1118089332112,43.0747140953775,1078
1084147200000,1311 S MCBRIDE ST,0,5.0,10.0,,2004.0,19.0,-76.143720414073,43.0382992276942,1079
1084406400000,620 TOMPKINS ST,0,5.0,13.0,,2004.0,20.0,-76.188714850935,43.0454318888175,1080
1084406400000,400 STATE FAIR BLVD,0,5.0,13.0,,2004.0,20.0,-76.1818582044074,43.0550206910217,1081
1084492800000,JAMES ST & OAK ST,0,5.0,14.0,,2004.0,20.0,-76.1345516971419,43.059215730197,1082
1084579200000,JAMES ST & OAK ST,0,5.0,15.0,,2004.0,20.0,-76.1345516971419,43.059215730197,1083
1084579200000,JAMES ST & OAK ST,0,5.0,15.0,,2004.0,20.0,-76.1345516971419,43.059215730197,1084
1084752000000,HILLSIDE ST & KUHL AVE,0,5.0,17.0,,2004.0,20.0,-76.1428292898027,43.0769193497557,1085
1085270400000,S SALINA ST & DAWES AVE,0,5.0,23.0,,2004.0,21.0,-76.1425452101706,43.0088572204539,1086
1085788800000,OSWEGO ST & MARCELLUS ST,0,5.0,29.0,,2004.0,22.0,-76.1652397175025,43.0461563233305,1087
1085875200000,359 SPENCER ST,0,5.0,30.0,,2004.0,22.0,-76.161890466645,43.0584340610264,1088
1086048000000,225 HARRISON ST,0,6.0,1.0,,2004.0,22.0,-76.1500043864036,43.0443926053873,1089
1086134400000,132 WEBSTER AVE,0,6.0,2.0,,2004.0,22.0,-76.1462307246935,43.0247141831674,1090
1086134400000,STRATHMORE DR & ROBERTS AVE,0,6.0,2.0,,2004.0,22.0,-76.1689752726783,43.0230820434078,1091
1086566400000,ROCKWOOD RD & BROADVIEW DR,0,6.0,7.0,,2004.0,23.0,-76.2001163224199,43.0233394577649,1092
1086566400000,167 CAMBRIDGE ST,0,6.0,7.0,,2004.0,23.0,-76.117934460692,43.0441955558206,1093
1086652800000,221 GLENWOOD AVE,0,6.0,8.0,,2004.0,23.0,-76.163245762999,43.0196564630671,1094
1086739200000,312 BROADVIEW DR,0,6.0,9.0,,2004.0,23.0,-76.2001596939802,43.0232903253106,1095
1086825600000,329 ONONDAGA AVE,0,6.0,10.0,,2004.0,24.0,-76.1645330667674,43.031114806022,1096
1086998400000,PEAT ST & CANAL ST,0,6.0,12.0,,2004.0,24.0,-76.1155616596836,43.0541999804733,1097
1087430400000,1617 GRANT BLVD,0,6.0,17.0,,2004.0,25.0,-76.1382321963706,43.0722767704939,1098
1087776000000,208 WESTWOOD RD,0,6.0,21.0,,2004.0,25.0,-76.1955357831418,43.0235615893205,1099
1087948800000,E GENESEE PKWY & CARLTON DR,0,6.0,23.0,,2004.0,25.0,-76.0888993108097,43.0425270534604,1100
1087948800000,E GENESEE PKWY & CARLTON DR,0,6.0,23.0,,2004.0,25.0,-76.0888993108097,43.0425270534604,1101
1087948800000,1200 CANAL ST,0,6.0,23.0,,2004.0,25.0,-76.1153016818505,43.0542025489914,1102
1088121600000,315 KIRK AVE,0,6.0,25.0,,2004.0,26.0,-76.152578254627,43.0282167455327,1103
1088121600000,272 S EDWARDS AVE,0,6.0,25.0,,2004.0,26.0,-76.1060645600071,43.0647402590757,1104
1088121600000,200 ALTON ST,0,6.0,25.0,,2004.0,26.0,-76.1953430774453,43.0233595387963,1105
1088553600000,211 WALL ST,0,6.0,30.0,,2004.0,26.0,-76.1730883340725,43.0504499974186,1106
1310083200000,GARFIELD AVE & GARFIELD PL,0,7.0,8.0,,2011.0,27.0,-76.1419886661228,43.027599035514,1107
1310256000000,CHENEY ST & ONONDAGA AVE,0,7.0,10.0,,2011.0,28.0,-76.1643437836523,43.029926785714,1108
1310428800000,101 ARCHER RD,0,7.0,12.0,,2011.0,28.0,-76.1903820333724,43.0301783152455,1109
1310428800000,N CLINTON ST & SPENCER ST,0,7.0,12.0,,2011.0,28.0,-76.1576641896773,43.0606521379263,1110
1310428800000,114 WINKWORTH PKWY,0,7.0,12.0,,2011.0,28.0,-76.1934880662651,43.0287015710941,1111
1310515200000,128 SPENCER ST,0,7.0,13.0,,2011.0,28.0,-76.156851652723,43.0610181354543,1112
1310515200000,306 VAN BUREN ST,0,7.0,13.0,,2011.0,28.0,-76.1435548581594,43.037462352159,1113
1310601600000,222 RICHMOND AVE,0,7.0,14.0,,2011.0,28.0,-76.1689473359713,43.0501691111935,1114
1310601600000,215 WOODLAND AVE,0,7.0,14.0,,2011.0,28.0,-76.1437178655526,43.0298619806138,1115
1310860800000,119 WESTMINSTER AVE,0,7.0,17.0,,2011.0,29.0,-76.1212235019676,43.0348982383494,1116
1310947200000,E DIVISION ST & N SALINA ST,0,7.0,18.0,,2011.0,29.0,-76.1531196252313,43.0605269460525,1117
1311033600000,303 TULLY ST,0,7.0,19.0,,2011.0,29.0,-76.1596253233336,43.0453679095562,1118
